,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,geometry,osm_editor_link
59459,36536,SJFQ,small_airport,Fazenda Quatrirmãs Airport,-22.949012,-48.664874,2441.0,SA,BR,BR-SP,Itatinga,no,SJFQ,,SP0208,,,,POINT (-48.664874 -22.949012),https://www.openstreetmap.org/edit?editor=id#map=18/-22.949012/-48.664874
59463,36540,SJFU,small_airport,Tabuleiro Airport,-6.696417,-35.631234,1716.0,SA,BR,BR-PB,Bananeiras,no,SJFU,,PB0013,,,,POINT (-35.63123399999999 -6.696416999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-6.696417/-35.631234
59469,509686,SJG2,small_airport,Fazenda Bufallo Airport,-13.223455,-54.6,1427.0,SA,BR,BR-MT,Nova Ubiratã,no,SJG2,,MT0845,,,,POINT (-54.599999999999994 -13.223455),https://www.openstreetmap.org/edit?editor=id#map=18/-13.223455/-54.600000
59470,509682,SJG3,small_airport,Fazenda Dois Irmãos Airport,-12.589167,-55.661944,1257.0,SA,BR,BR-MT,Sorriso,no,SJG3,,MT0921,,,,POINT (-55.66194399999999 -12.589167),https://www.openstreetmap.org/edit?editor=id#map=18/-12.589167/-55.661944
59471,510068,SJG4,small_airport,Fazenda Tapirapé Airport,-10.632301,-51.046605,643.0,SA,BR,BR-MT,Santa Terezinha,no,SJG4,,MT0923,,,,POINT (-51.046605 -10.632300999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-10.632301/-51.046605
59472,510270,SJG6,small_airport,Meta Agro Airport,-13.5451,-52.19035,1365.0,SA,BR,BR-MT,Canarana,no,SJG6,,MT0866,,,,POINT (-52.190349999999995 -13.5451),https://www.openstreetmap.org/edit?editor=id#map=18/-13.545100/-52.190350
59473,510052,SJG7,small_airport,Fazenda Silveira Airstrip,-9.461056,-62.417289,604.0,SA,BR,BR-RO,Cujubim,no,SJG7,,RO0085,,,,POINT (-62.417289000000004 -9.461055999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-9.461056/-62.417289
59474,510050,SJG8,small_airport,Fazenda Aroeira Airstrip,-15.688611,-59.21,1135.0,SA,BR,BR-MT,Pontes e Lacerda,no,SJG8,,MT0885,,,,POINT (-59.209999999999994 -15.688611000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-15.688611/-59.210000
59475,510048,SJG9,small_airport,Sheriff  Airstrip,-17.016111,-48.972222,1135.0,SA,BR,BR-GO,Bela Vista de Goiás,no,SJG9,,GO0364,,,,POINT (-48.972222 -17.016111),https://www.openstreetmap.org/edit?editor=id#map=18/-17.016111/-48.972222
59476,36546,SJGA,small_airport,Aerorural Floramazon Airport,-3.607246,-55.31554,131.0,SA,BR,BR-PA,Aveiro,no,,,,,,,POINT (-55.31553999999999 -3.607246),https://www.openstreetmap.org/edit?editor=id#map=18/-3.607246/-55.315540
59491,258,SJGP,small_airport,Fazenda Grupal Airport,-10.042222222222,-51.589166666667,1050.0,SA,BR,BR-MT,Vila Rica,no,,,SJGP,,,SJGP,POINT (-51.58916666666699 -10.042222222221998),https://www.openstreetmap.org/edit?editor=id#map=18/-10.042222/-51.589167
59493,36562,SJGR,small_airport,Fazenda Cavalgada Grande Airport,-14.60472202301,-50.152778625488,1050.0,SA,BR,BR-GO,Crixás,no,,,,,,SJGR,POINT (-50.152778625488 -14.604722023009998),https://www.openstreetmap.org/edit?editor=id#map=18/-14.604722/-50.152779
59502,510152,SJH2,small_airport,Severino Farias Airstrip,-7.881667,-35.989444,1938.0,SA,BR,BR-PE,Vertentes,no,SJH2,,PE0106,,,,POINT (-35.989444 -7.881667000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-7.881667/-35.989444
59503,510172,SJH3,small_airport,Fazenda Santa Maria Airport,-11.64,-48.218333,899.0,SA,BR,BR-TO,São Valério,no,SJH3,,TO0126,,,,POINT (-48.218333 -11.639999999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-11.640000/-48.218333
59504,510173,SJH4,small_airport,Fazenda São José Airport,1.757394,-61.164905,194.0,SA,BR,BR-RR,Caracara,no,SJH4,,RR0137,,,,POINT (-61.16490499999998 1.7573939999999992),https://www.openstreetmap.org/edit?editor=id#map=18/1.757394/-61.164905
59505,510174,SJH6,small_airport,Fazenda 3 Marias Airstrip,-14.545556,-45.656111,2848.0,SA,BR,BR-BA,Cocos,no,SJH6,,BA0444,,,,POINT (-45.656110999999996 -14.545556),https://www.openstreetmap.org/edit?editor=id#map=18/-14.545556/-45.656111
59507,510180,SJH8,small_airport,Pradella Airport,-10.380556,-45.5225,2638.0,SA,BR,BR-BA,Formosa do Rio Preto,no,SJH8,,BA0401,,,,POINT (-45.522499999999994 -10.380556000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-10.380556/-45.522500
59508,510182,SJH9,small_airport,Fazenda Renascer Airport,-9.092778,-46.648611,1909.0,SA,BR,BR-MA,Balsas,no,SJH9,,MA0157,,,,POINT (-46.648611 -9.092778000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-9.092778/-46.648611
59519,36579,SJHK,small_airport,Música Airport,-30.934636,-55.081844,394.0,SA,BR,BR-RS,Dom Pedrito,no,,,,,,SJHK,POINT (-55.081844 -30.934636),https://www.openstreetmap.org/edit?editor=id#map=18/-30.934636/-55.081844
59534,534217,SJI2,small_airport,Fazenda Alvorada X Airport,-9.374385,-45.210352,2096.0,SA,BR,BR-PI,Gilbués,no,SJI2,,PI0060,,,,POINT (-45.210352 -9.374384999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-9.374385/-45.210352
59535,534221,SJI3,small_airport,Uruçuí Airport,-7.326197,-44.426017,1283.0,SA,BR,BR-PI,Uruçuí,no,SJI3,,PI0101,,,,POINT (-44.426017 -7.326197000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-7.326197/-44.426017
59543,36599,SJIF,small_airport,Fazenda Nova Era Airport,-23.394166946411133,-54.752498626708984,1247.0,SA,BR,BR-MS,Iguatemi,no,SJIF,,,,,,POINT (-54.75249862670898 -23.394166946411133),https://www.openstreetmap.org/edit?editor=id#map=18/-23.394167/-54.752499
59548,36603,SJIL,small_airport,Fazenda Santa Bárbara Airport,-19.091111,-55.8425,440.0,SA,BR,BR-MS,Corumbá,no,SJJG,,MS0173,,,SJIL,POINT (-55.842499999999994 -19.091111),https://www.openstreetmap.org/edit?editor=id#map=18/-19.091111/-55.842500
59556,260,SJIT,small_airport,Itaú de Minas Airport,-20.755301,-46.750198,2520.0,SA,BR,BR-MG,Itaú de Minas,no,,,MG0126,,,SJIT,POINT (-46.750198 -20.755301),https://www.openstreetmap.org/edit?editor=id#map=18/-20.755301/-46.750198
59557,36611,SJIU,small_airport,Fazenda Beija-Flor Airport,-11.794166564941,-38.090831756592,555.0,SA,BR,BR-BA,Esplanada,no,,,,,,SJIU,POINT (-38.090831756592 -11.794166564940998),https://www.openstreetmap.org/edit?editor=id#map=18/-11.794167/-38.090832
59562,36616,SJIZ,small_airport,Módulo Aguapei Airport,-15.826944,-59.234167,1129.0,SA,BR,BR-MT,Porto Esperidião,no,SWNM,,MT0651,,,SJIZ,POINT (-59.23416700000001 -15.826943999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-15.826944/-59.234167
59564,510200,SJJ3,small_airport,Fazenda Santa Maria Airstrip,-10.369722,-56.589722,1243.0,SA,BR,BR-MT,Alta Floresta,no,SJJ3,,MT0838,,,,POINT (-56.589722 -10.369722000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-10.369722/-56.589722
59565,510202,SJJ4,small_airport,Fazenda Bola Branca Airport,-4.711302,-47.652501,1089.0,SA,BR,BR-MA,Itinga do Maranhão,no,SJJ4,,MA0174,,,,POINT (-47.652501 -4.711302),https://www.openstreetmap.org/edit?editor=id#map=18/-4.711302/-47.652501
59566,510210,SJJ6,small_airport,Fazenda São José MAAB Airstrip,-9.758333,-57.013611,883.0,SA,BR,BR-MT,Nova Monte Verde,no,SJJ6,,MT0861,,,,POINT (-57.013611 -9.758333),https://www.openstreetmap.org/edit?editor=id#map=18/-9.758333/-57.013611
59567,510204,SJJ7,small_airport,Fazenda Paranã Airstrip,-12.606964,-47.998076,997.0,SA,BR,BR-TO,Paranã,no,SJJ7,,TO0127,,,,POINT (-47.99807599999999 -12.606963999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-12.606964/-47.998076
59568,510208,SJJ8,small_airport,Fazenda Santo Antônio Airport,-7.443851,-56.47993,978.0,SA,BR,BR-PA,Itaituba,no,SJJ8,,PA0340,,,,POINT (-56.47993 -7.4438509999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-7.443851/-56.479930
59569,510514,SJJ9,small_airport,Fazenda Santa Maria  Airport,-19.394657,-53.403192,2018.0,SA,BR,BR-MS,Paraíso das Águas,no,SJJ9,,MS0612,,,,POINT (-53.403192 -19.394657),https://www.openstreetmap.org/edit?editor=id#map=18/-19.394657/-53.403192
59583,337573,SJJN,small_airport,Fazenda Shangri-lá Airstrip,-10.282778,-56.325556,1096.0,SA,BR,BR-MT,Alta Floresta,no,SJJN,,MT0187,,,,POINT (-56.325556 -10.282777999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-10.282778/-56.325556
59591,36637,SJJV,small_airport,Fazenda Pilar Airport,-3.278693,-56.201354,499.0,SA,BR,BR-PA,Aveiro,no,,,,,,SJJV,POINT (-56.201354 -3.278693),https://www.openstreetmap.org/edit?editor=id#map=18/-3.278693/-56.201354
59596,510212,SJK2,small_airport,Fazenda Nova Esperança Airport,-14.639036,-51.761078,846.0,SA,BR,BR-MT,Araguaiana,no,SJK2,,MT0867,,,,POINT (-51.76107799999999 -14.639036000000004),https://www.openstreetmap.org/edit?editor=id#map=18/-14.639036/-51.761078
59597,511463,SJK3,small_airport,Fazenda Ouro Verde Airstrip,-14.1275,-55.804722,404.0,SA,BR,BR-MT,Nova Mutum,no,SJK3,,MT0929,,,,POINT (-55.804722 -14.127500000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-14.127500/-55.804722
59598,510433,SJK4,small_airport,Fazenda Lajeadinho,-6.340833,-47.019167,755.0,SA,BR,BR-MA,São João do Paraíso,no,SJK4,,MA0173,,,,POINT (-47.019167 -6.340832999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-6.340833/-47.019167
59599,510431,SJK6,small_airport,Serra Azul Airport,-5.695384,-56.546634,466.0,SA,BR,BR-PA,Itaituba,no,SJK6,,PA0363,,,,POINT (-56.546634 -5.695384),https://www.openstreetmap.org/edit?editor=id#map=18/-5.695384/-56.546634
59602,511475,SJK9,small_airport,Fazenda Paraiso Airstrip,-1.517778,-46.948611,253.0,SA,BR,BR-PA,Santa Luzia do Pará,no,SJK9,,PA0362,,,,POINT (-46.94861100000001 -1.517778),https://www.openstreetmap.org/edit?editor=id#map=18/-1.517778/-46.948611
59604,36643,SJKB,small_airport,Fazenda Adelaide Airport,-13.087501,-58.025833,1538.0,SA,BR,BR-MT,Brasnorte,no,SJKB,,MT0190,,,,POINT (-58.025833000000006 -13.087500999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-13.087501/-58.025833
59609,36648,SJKG,small_airport,Fazenda Jatobá Airport,-3.503126,-54.09343,499.0,SA,BR,BR-PA,Uruará,no,,,,,,SJKG,POINT (-54.09343 -3.503126),https://www.openstreetmap.org/edit?editor=id#map=18/-3.503126/-54.093430
59614,36653,SJKL,small_airport,Canã Airport,4.620442,-60.078414,994.0,SA,BR,BR-RR,Normândia,no,SJKL,,RR0033,,,,POINT (-60.078414 4.620441999999999),https://www.openstreetmap.org/edit?editor=id#map=18/4.620442/-60.078414
59630,510579,SJL4,small_airport,Fazenda Vale dos Sonhos Airstrip,-9.672672,-55.689708,971.0,SA,BR,BR-MT,Novo Mundo,no,SJL4,,MT0934,,,,POINT (-55.689708 -9.672672),https://www.openstreetmap.org/edit?editor=id#map=18/-9.672672/-55.689708
59631,510577,SJL6,small_airport,Fazenda Estrela do Araguaia Airport,-7.462254,-49.361262,502.0,SA,BR,BR-PA,Floresta do Araguaia,no,SJL6,,PA0365,,,,POINT (-49.361262 -7.462253999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-7.462254/-49.361262
59632,510575,SJL7,small_airport,Fazenda Iguaçu,-19.945768,-55.794078,427.0,SA,BR,BR-MS,Aquidauana,no,SJL7,,MS0516,,,,POINT (-55.794078 -19.945768000000005),https://www.openstreetmap.org/edit?editor=id#map=18/-19.945768/-55.794078
59633,511425,SJL8,small_airport,Tupirama Airport,-8.977778,-48.225833,804.0,SA,BR,BR-TO,Tupirama,no,SJL8,,TO0128,,,,POINT (-48.225832999999994 -8.977778000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-8.977778/-48.225833
59635,36668,SJLB,small_airport,Fazenda Chaparral Airport,-15.570615,-57.773998,571.0,SA,BR,BR-MT,Lambari d`Oeste,no,SJLB,,MT0192,,,,POINT (-57.773998 -15.570614999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-15.570615/-57.773998
59636,36669,SJLC,small_airport,Hakoma Airport,2.722243,-63.577944,2335.0,SA,BR,BR-RR,Alto Alegre,no,SJLC,,RR0047,,,,POINT (-63.57794399999999 2.7222430000000006),https://www.openstreetmap.org/edit?editor=id#map=18/2.722243/-63.577944
59649,36682,SJLQ,small_airport,Maracanã Airport,4.364999771118164,-60.016700744628906,1791.0,SA,BR,BR-RR,Normândia,no,SJLQ,,,,,,POINT (-60.016700744628906 4.364999771118165),https://www.openstreetmap.org/edit?editor=id#map=18/4.365000/-60.016701
59659,511107,SJM2,small_airport,Fazenda Fortaleza do Inajá,-8.528517,-50.584075,807.0,SA,BR,BR-PA,Santa Maria das Barreiras,no,SJM2,,PA0364,,,,POINT (-50.584075 -8.528517),https://www.openstreetmap.org/edit?editor=id#map=18/-8.528517/-50.584075
59660,511109,SJM3,small_airport,Fazenda Campo Novo Airstrip,-19.271784,-52.553212,1808.0,SA,BR,BR-MS,Chapadão do Sul,no,SJM3,,MS0713,,,,POINT (-52.553212 -19.271783999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-19.271784/-52.553212
59661,511111,SJM4,small_airport,Fazenda Duas Irmãs Airport,-14.600844,-59.571009,850.0,SA,BR,BR-MT,Conquista d'Oeste,no,SJM4,,MT0869,,,,POINT (-59.57100899999999 -14.600843999999995),https://www.openstreetmap.org/edit?editor=id#map=18/-14.600844/-59.571009
59662,515111,SJM6,small_airport,Fazenda Tuiuiu Airport,-13.805381,-55.494831,1676.0,SA,BR,BR-MT,Santa Rita do Trivelato,no,SJM6,,MT0933,,,,POINT (-55.494831000000005 -13.805380999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-13.805381/-55.494831
59663,519180,SJM7,small_airport,Fazenda São Francisco Airstrip,-9.855278,-55.605556,902.0,SA,BR,BR-MT,Novo Mundo,no,SJM7,,MT0937,,,,POINT (-55.605556 -9.855277999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-9.855278/-55.605556
59664,512591,SJM8,small_airport,Fazenda WS Airstrip,-10.328198,-56.076828,925.0,SA,BR,BR-MT,Alta Floresta,no,SJM8,,MT0935,,,,POINT (-56.076828 -10.328197999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-10.328198/-56.076828
59665,524750,SJM9,small_airport,Fazenda Rio Grande Airport,-12.794391,-45.153997,2464.0,SA,BR,BR-BA,São Desidério,no,SJM9,,BA0421,,,,POINT (-45.153997 -12.794391000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-12.794391/-45.153997
59671,36695,SJMF,small_airport,Pacu Airport,4.1638898849487305,-60.222198486328125,994.0,SA,BR,BR-RR,Normândia,no,SJMF,,,,,,POINT (-60.22219848632813 4.1638898849487305),https://www.openstreetmap.org/edit?editor=id#map=18/4.163890/-60.222198
59687,36711,SJMV,small_airport,Serra do Sol Airport,4.942500114440918,-60.47529983520508,2480.0,SA,BR,BR-RR,Uiramutã,no,SJMV,,,,,,POINT (-60.475299835205064 4.942500114440918),https://www.openstreetmap.org/edit?editor=id#map=18/4.942500/-60.475300
59688,36712,SJMW,small_airport,Socó Airport,4.46999979019165,-60.17689895629883,1690.0,SA,BR,BR-RR,Uiramutã,no,SJMW,,,,,,POINT (-60.17689895629882 4.46999979019165),https://www.openstreetmap.org/edit?editor=id#map=18/4.470000/-60.176899
59689,36713,SJMX,small_airport,Suapi Airport,4.57528018951416,-60.858299255371094,2487.0,SA,BR,BR-RR,Pacaraima,no,SJMX,,,,,,POINT (-60.858299255371094 4.57528018951416),https://www.openstreetmap.org/edit?editor=id#map=18/4.575280/-60.858299
59691,36714,SJMZ,small_airport,Fazenda Mizote Airport,-12.95748,-46.006204,2701.0,SA,BR,BR-BA,São Desidério,no,SJMZ,,BA0116,,,,POINT (-46.00620399999999 -12.957479999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-12.957480/-46.006204
59692,511335,SJN2,small_airport,Fazenda São Vicente Airport,-4.630278,-48.087222,705.0,SA,BR,BR-PA,Rondon do Pará,no,SJN2,,PA0361,,,,POINT (-48.087222 -4.630278),https://www.openstreetmap.org/edit?editor=id#map=18/-4.630278/-48.087222
59693,511337,SJN3,small_airport,Fazenda Alto da Serra Airport,-10.501389,-48.5475,1401.0,SA,BR,BR-TO,Porto Nacional,no,SJN3,,TO0097,,,,POINT (-48.5475 -10.501389),https://www.openstreetmap.org/edit?editor=id#map=18/-10.501389/-48.547500
59696,512592,SJN9,small_airport,Fazenda Nossa Senhora Aparecida Airport,-11.034167,-46.103333,2566.0,SA,BR,BR-BA,Formosa do Rio Preto,no,SJN9,,BA0447,,,,POINT (-46.10333299999999 -11.034167000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-11.034167/-46.103333
59705,36723,SJNI,small_airport,Fazenda Mutum Airport,-13.919721603394,-56.084442138672,1575.0,SA,BR,BR-MT,Nova Mutum,no,,,,,,SJNI,POINT (-56.084442138671996 -13.919721603394),https://www.openstreetmap.org/edit?editor=id#map=18/-13.919722/-56.084442
59715,36733,SJNS,small_airport,Ilha dos Macacos Airport,-9.2255563735962,-57.022499084473,1266.0,SA,BR,BR-MT,Paranaíta,no,,,,,,SJNS,POINT (-57.022499084473 -9.2255563735962),https://www.openstreetmap.org/edit?editor=id#map=18/-9.225556/-57.022499
59723,534537,SJO2,small_airport,Fazenda União Airstrip,-15.526797,-57.014003,1398.0,SA,BR,BR-MT,Nossa Senhora do Livramento,no,SJO2,,MT1015,,,,POINT (-57.014002999999995 -15.526797000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-15.526797/-57.014003
59724,538694,SJO3,small_airport,Fazenda Santa Carmem II Airport,-13.215231,-52.271181,1333.0,SA,BR,BR-MT,Querência,no,SJO3,,MT1020,,,,POINT (-52.27118099999999 -13.215231),https://www.openstreetmap.org/edit?editor=id#map=18/-13.215231/-52.271181
59735,36749,SJOI,small_airport,Fazenda Jaguatirica Airport,-22.032222747803,-57.981945037842,289.0,SA,BR,BR-MS,Porto Murtinho,no,,,,,,SJOI,POINT (-57.981945037841996 -22.032222747803),https://www.openstreetmap.org/edit?editor=id#map=18/-22.032223/-57.981945
59747,36760,SJOU,small_airport,Marfrig Frigorífico Airport,-14.453332901000977,-54.03361129760742,1628.0,SA,BR,BR-MT,Paranatinga,no,SJOU,,,,,,POINT (-54.033611297607415 -14.453332901000977),https://www.openstreetmap.org/edit?editor=id#map=18/-14.453333/-54.033611
59750,36763,SJOX,small_airport,Fazenda Brinquinho Airport,-12.825,-46.244999,3145.0,SA,BR,BR-BA,São Desidério,no,SDRQ,,BA0078,,,SJOX,POINT (-46.244999 -12.825),https://www.openstreetmap.org/edit?editor=id#map=18/-12.825000/-46.244999
59751,36764,SJOY,small_airport,Fazenda São Miguel Airport,-12.607222,-46.239445,2999.0,SA,BR,BR-BA,São Desidério,no,SDTV,,BA0079,,,SJOY,POINT (-46.239444999999996 -12.607222000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-12.607222/-46.239445
59753,520994,SJP2,small_airport,Fazenda Bonanza Airstrip,-6.512222,-48.185833,515.0,SA,BR,BR-TO,Piraquê,no,SJP2,,TO0092,,,,POINT (-48.185833 -6.512222000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-6.512222/-48.185833
59755,511162,SJP4,small_airport,Fazenda Sabiá Potrich Airport,-13.54669,-54.982299,1637.0,SA,BR,BR-MT,Nova Ubiratã,no,SJP4,,MT0875,,,,POINT (-54.982299 -13.546690000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-13.546690/-54.982299
59756,522133,SJP7,small_airport,Fazenda Rasante 01 Airport,-15.141675,-43.803966,1578.0,SA,BR,BR-MG,Jaíba,no,SJP7,,MG0590,,,,POINT (-43.803966 -15.141674999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-15.141675/-43.803966
59757,523028,SJP9,small_airport,Usina Aurora Airstrip,-22.188014,-52.944281,1148.0,SA,BR,BR-MS,Anaurilândia,no,SJP9,,MS0707,,,,POINT (-52.94428099999999 -22.188013999999995),https://www.openstreetmap.org/edit?editor=id#map=18/-22.188014/-52.944281
59769,36777,SJPL,small_airport,Fazenda Austrália Airport,-21.974166870117,-54.147777557373,1116.0,SA,BR,BR-MS,Deodápolis,no,,,,,,SJPL,POINT (-54.147777557373 -21.974166870117003),https://www.openstreetmap.org/edit?editor=id#map=18/-21.974167/-54.147778
59781,36789,SJPX,small_airport,Fazenda Cidade Verde Airport,-15.4152784348,-54.3722229004,2028.0,SA,BR,BR-MT,Poxoréo,no,SJPX,,,,,,POINT (-54.37222290039999 -15.415278434800003),https://www.openstreetmap.org/edit?editor=id#map=18/-15.415278/-54.372223
59785,534488,SJQ3,small_airport,Grupo Shimohira Airport,-8.10655,-44.901667,1690.0,SA,BR,BR-PI,Baixa Grande do Ribeiro,no,SJQ3,,PI0108,,,Fazenda Moura,POINT (-44.901667 -8.10655),https://www.openstreetmap.org/edit?editor=id#map=18/-8.106550/-44.901667
59786,541514,SJQ4,small_airport,Fazenda Pontinha Airstrip,-19.774707,-54.402598,2126.0,SA,BR,BR-MS,Bandeirantes,no,SJQ4,,MS0671,,,,POINT (-54.402598 -19.774707),https://www.openstreetmap.org/edit?editor=id#map=18/-19.774707/-54.402598
59795,36796,SJQE,small_airport,Graciosa Airport,-25.407713,-49.050479,2999.0,SA,BR,BR-PR,Piraquara,no,SWYG,,PR0100,,,"SJQE, Bonacin",POINT (-49.050478999999996 -25.407712999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-25.407713/-49.050479
59806,337870,SJQP,small_airport,Estância Rebog Airport,-12.801619,-50.628347,801.0,SA,BR,BR-MT,Cocalinho,no,SJQP,,MT0211,,,,POINT (-50.62834699999999 -12.801618999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-12.801619/-50.628347
59809,36807,SJQS,small_airport,Paredão da Serra Airport,-15.471943855286,-55.720001220703,2117.0,SA,BR,BR-MT,Chapada Dos Guimarães,no,,,,,,SJQS,POINT (-55.720001220703 -15.471943855285996),https://www.openstreetmap.org/edit?editor=id#map=18/-15.471944/-55.720001
59824,36822,SJRH,small_airport,Fazenda Galheiro Airport,-15.308055877685549,-54.59972381591797,1788.0,SA,BR,BR-MT,Campo Verde,no,SJRH,,,,,,POINT (-54.59972381591797 -15.308055877685545),https://www.openstreetmap.org/edit?editor=id#map=18/-15.308056/-54.599724
59843,530801,SJS4,small_airport,Fazenda Fartura Airport,-9.686389,-50.391944,648.0,SA,BR,BR-PA,Santana do Araguaia,no,SJS4,,PA0319,,,,POINT (-50.391943999999995 -9.686388999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-9.686389/-50.391944
59854,36851,SJSL,small_airport,Fazenda Santa Luiza Airport,-23.350885,-53.499599,1162.0,SA,BR,BR-PR,Icaraima,no,SWAI,,PR0201,,,SJSL,POINT (-53.499598999999996 -23.350885),https://www.openstreetmap.org/edit?editor=id#map=18/-23.350885/-53.499599
